numCommune;annee;nbEtablissements;nbEcrans;nbFauteuils;nbMultiplexes;nbCinemasArtEssai;nbSeances;nbEntrees;recettes;RME;indiceFrequentation;tauxOccupation
13001;1960;;9;5336;;;;796576;247477,1974;0,310676191;11,72418056;
13001;1961;;8;5216;;;;766178;244009,2872;0,318475977;11,27677612;
13001;1962;;8;5495;;;;742410;293583,2684;0,395446274;10,92695348;
13001;1963;;7;4765;;;;732393;324751,9273;0,443412113;10,77952107;
13001;1964;;7;4765;;;;659742;336139,7165;0,50950177;9,710227691;
13001;1965;;8;4943;;;;633676;355355,6102;0,560784392;9,326582577;
13001;1966;;8;4943;;;;650039;374607,4819;0,576284626;7,257653574;
13001;1967;;9;5140;;;;692927;444396,8126;0,641332799;7,736495992;
13001;1968;;9;5131;;;;722670;461149,2827;0,638118758;8,068575129;
13001;1969;;9;5131;;;;748153;507190,2579;0,677923176;8,353091575;
13001;1970;;12;5625;;;;786242;624361,353;0,79410837;8,778353393;
13001;1971;;15;5985;;;;867653;725913,5888;0,836640441;7,840781138;
13001;1972;;15;5985;;;;877630;780358,0113;0,889165151;7,930940999;
13001;1973;;16;6045;;;;845986;831472,0325;0,982843726;7,644981429;
13001;1974;;20;5978;;;;808771;871367,0256;1,077396476;7,308678011;
13001;1975;;20;5828;;;;840642;1104909,316;1,314363684;7,596688927;
13001;1976;;17;5476;;;;945224;1483762,655;1,569747124;8,541772472;
13001;1977;;17;5476;;;;903821;1533303,25;1,696467829;8,167623058;
13001;1978;;16;5226;;;;947915;1788968,332;1,887266613;7,81289408;
13001;1979;;14;4130;;;;919653;1876332,443;2,040261319;7,579953349;
13001;1980;;19;4904;;;;1056248;2314849,297;2,191577448;8,705795083;
13001;1981;;18;3771;;;;1244860;3218492,676;2,58542541;10,26037073;
13001;1982;;18;3752;;;;1367008;3974532,629;2,907468449;11,26713757;
13001;1983;;18;3753;;;;1385237;4386974,299;3,166948543;11,41738442;
13001;1984;;18;3752;;;;1324295;4443382,569;3,355281542;10,91508897;
13001;1985;;18;3752;;;;1171701;4192114,117;3,577801945;9,657380468;
13001;1986;;18;3752;;;;1182247;5030286,096;4,254852071;9,546413979;
13001;1987;;18;3631;;;;1008872;4527917,482;4,488099067;8,146444663;
13001;1988;;18;3631;;;;959438;4513749,633;4,704576672;7,747274753;
13001;1989;;18;3631;;;;1034945;5179797,51;5,004901236;8,356979054;
13001;1990;;17;3453;;;;1096056;5602616,891;5,111615548;8,850438462;
13001;1991;;16;2972;;;;1020279;5534132,088;5,424136033;8,238553964;
13001;1992;5;17;3079;;;22674;1110762;6234524,367;5,612835483;8,969186544;26,7077058
13001;1993;5;17;3079;;;22565;1202775;6799691,901;5,653336576;9,712173576;28,71171294
13001;1994;5;17;3079;;;24984;1113773;6578927,277;5,906883429;8,993499782;24,68739367
13001;1995;5;17;2968;;;24544;1154030;6839195,557;5,92635855;8,597919864;26,60848613
13001;1996;5;17;2968;1;;23164;1083075;6443664,752;5,94941694;8,069280744;26,74993066
13001;1997;4;16;2874;1;;23480;1093514;6382486,962;5,836676039;8,147054879;25,76605616
13001;1998;4;16;2859;1;;22684;981912;5698058,409;5,803023498;7,315581648;24,37130907
13001;1999;4;16;2859;1;;24512;886099;5036378,604;5,683765137;6,60174189;20,38118213
13001;2000;4;16;2752;1;;25951;900642;5209344,972;5,784035135;6,710092235;20,48809717
13001;2001;4;16;2741;1;;26875;996079;6059808,189;6,083662228;7,421130664;21,79281577
13001;2002;4;16;2741;1;3;26301;996544;6143777,62;6,165084151;7,424595074;22,34128579
13001;2003;4;16;2741;1;3;27033;961236;6053149,1;6,297255929;6,774276754;20,78312608
13001;2004;4;16;2741;1;2;26842;1021393;6476353,66;6,340706917;7,198231086;22,38923293
13001;2005;4;16;2676;1;3;26949;944198;5983515,17;6,337140271;6,654202051;21,17857375
13001;2006;4;16;2676;1;3;26720;991237;6431572,78;6,4884309;7,022678323;22,14586592
13001;2007;4;16;2676;1;3;26657;886467;5867579,4;6,619061285;6,262792751;19,87481873
13001;2008;4;16;2676;1;3;28129;941689;6277997,9;6,666742311;6,600562144;20,18132328
13001;2009;4;16;2676;1;3;26556;968119;6764021,3;6,9867664;6,785817422;22,04415256
13001;2010;4;16;2676;1;3;26769;989146;7220046,9;7,299273211;6,933201559;22,69290886
13001;2011;4;16;2676;1;3;27522;983449;7304382,5;7,42731194;6,893269689;21,56678363
13001;2012;4;16;2676;1;3;27415;947280;7065998,25;7,459249905;6,63975103;21,0170907
13001;2013;4;16;2676;1;3;27208;893172;6733650,6;7,539030108;6,260492893;19,90658411
13001;2014;4;16;2676;1;3;27523;902064;6649971,65;7,371951048;6,322819413;19,75264956
13001;2015;4;16;2676;1;3;27864;846507;6299960,1;7,442301245;5,933404828;18,28787579
13001;2016;4;16;2676;1;3;27400;891440;6604356,21;7,408637945;6,248352819;19,61175139
13001;2017;4;16;2676;1;3;27397;847157;6332571,29;7,475085834;5,93796086;18,78800984
13001;2018;4;16;2676;1;3;27409;834431;6142110,61;7,360837037;5,848760759;18,4574776
13001;2019;4;16;2676;1;3;27018;866526;6429026,43;7,419311631;6,07372361;19,32229717
13001;2020;4;16;2573;1;3;13573;274895;1988756,83;7,234605322;1,926816105;12,81528912
2A004;1960;;4;2855;;;;647141;183888,4256;0,284155116;19,23610368;
2A004;1961;;4;2855;;;;600671;181586,4455;0,302305997;17,8547946;
2A004;1962;;4;2855;;;;555890;192124,7887;0,345616558;16,52369062;
2A004;1963;;4;2855;;;;492422;192215,6483;0,390347402;14,63712027;
2A004;1964;;4;2855;;;;461209;194760,4797;0,422282479;13,70932168;
2A004;1965;;4;2855;;;;476115;209085,809;0,439149804;14,15239879;
2A004;1966;;4;2855;;;;437614;192661,7141;0,440254914;10,07445094;
2A004;1967;;4;2855;;;;370541;177146,2154;0,478074533;8,530342097;
2A004;1968;;4;2905;;;;349945;174132,7557;0,497600353;8,056195037;
2A004;1969;;4;2905;;;;308188;194262,4288;0,63033742;7,094893872;
2A004;1970;;4;2915;;;;285655;208735,4811;0,73072581;6,576154519;
2A004;1971;;4;2915;;;;264414;207652,1784;0,785329742;5,389055335;
2A004;1972;;4;2915;;;;273930;221921,254;0,810138554;5,58300214;
2A004;1973;;3;2220;;;;262594;242644,8685;0,924030513;5,351961683;
2A004;1974;;3;2220;;;;256604;279442,4025;1,089002519;5,229878732;
2A004;1975;;3;2220;;;;256444;317823,4244;1,239348257;5,226617752;
2A004;1976;;3;2220;;;;247751;355966,1685;1,436790037;5,049444614;
2A004;1977;;3;2220;;;;247072;381450,7658;1,543885045;5,035605829;
2A004;1978;;3;2220;;;;244862;438865,8098;1,792298559;4,527020281;
2A004;1979;;3;2220;;;;238876;487847,0692;2,04226071;4,416350829;
2A004;1980;;4;2329;;;;218078;508259,3829;2,330631163;4,031836418;
2A004;1981;;4;2329;;;;236927;610333,2993;2,576039452;4,380317625;
2A004;1982;;4;2329;;;;255002;736182,8595;2,886968963;4,714489083;
2A004;1983;;4;2329;;;;233546;724507,2467;3,10220362;4,317809536;
2A004;1984;;4;2329;;;;197495;695747,5871;3,522861779;3,651296937;
2A004;1985;;4;2329;;;;174577;683921,2022;3,917590531;3,227587864;
2A004;1986;;4;2329;;;;166373;709414,3076;4,263999012;2,822320989;
2A004;1987;;4;2329;;;;124465;603201,4827;4,846354258;2,111401381;
2A004;1988;;4;2329;;;;102038;516134,5698;5,058258392;1,730953875;
2A004;1989;;4;2329;;;;98820;556350,8889;5,629942207;1,676364315;
2A004;1990;;4;2329;;;;87471;512058,9307;5,854042262;1,483841965;
2A004;1991;;4;2329;;;;76895;445809,2299;5,797636126;1,304432645;
2A004;1992;;;;;;;;;;;
2A004;1993;;;;;;;;;;;
2A004;1994;;;;;;;;;;;
2A004;1995;;;;;;;;;;;
2A004;1996;3;4;2129;;;2808;92402;545552,5286;5,90412035;1,747390318;7,156549224
2A004;1997;3;4;2129;;;2994;103447;608074,9195;5,878130053;1,956259455;7,638399707
2A004;1998;3;4;2129;;;2712;113805;673288,0356;5,916155139;2,152136914;8,662692761
2A004;1999;4;5;2195;;;3265;91192;587501,1624;6,442463839;1,724508321;6,182889927
2A004;2000;4;5;2195;;;4134;95431;611414,3153;6,406873189;1,804670953;5,763308828
2A004;2001;4;5;2195;;;4447;103244;659303,8873;6,385880897;1,952420575;6,168737471
2A004;2002;4;5;2195;;;4189;94878;618338,39;6,517194608;1,794213313;6,29127326
2A004;2003;4;5;2195;;;4727;82517;560887,54;6,797236206;1,283192859;4,982895583
2A004;2004;5;6;2645;;;4787;92556;603785,3;6,523459311;1,439305819;5,482701141
2A004;2005;4;5;2051;;;4363;61710;407132;6,597504456;0,959630517;4,092289043
2A004;2006;4;5;2051;;;3800;56142;426276,8;7,592832461;0,847490377;4,143238474
2A004;2007;4;5;2051;;;1709;46328;414993,3;8,957721033;0,686269572;4,232483268
2A004;2008;4;4;2279;;;1410;50057;457020,5;9,130001798;0,731164734;4,654161847
2A004;2009;4;4;2279;;;1345;54921;476348,5;8,673339888;0,802211446;5,425228632
2A004;2010;4;4;2279;;;1297;64163;554189;8,637205243;0,937206041;6,72525132
2A004;2011;5;5;2574;;;1366;62884;525414;8,355289104;0,918524145;6,379402172
2A004;2012;5;5;2574;;;1402;65459;514220,5;7,85561191;0,956136251;6,800454617
2A004;2013;6;6;3006;;;1451;62036;453898,5;7,316695145;0,906137711;6,350896339
2A004;2014;7;12;4153;;;2256;101799;764617,44;7,5110506;1,486941661;8,86123329
2A004;2015;7;12;4153;;;10566;338094;2260517,32;6,686061628;4,938418393;13,18623459
2A004;2016;7;12;4153;;;10391;380992;2572383,76;6,751805182;5,565014168;17,35009725
2A004;2017;6;11;3053;;1;10165;383500;2545169,1;6,63668605;5,601647629;19,06824642
2A004;2018;5;10;2625;;1;10301;357394;2338692,9;6,543738563;5,220326605;17,79972926
2A004;2019;5;10;2625;;1;10360;362715;2333934;6,434622224;5,298048552;17,96985232
2A004;2020;3;8;1761;;1;5052;96619;612815;6,342593072;1,41127925;9,927408541
80021;1960;;12;7637;;;;1204151;343169,9029;0,284989094;11,42100671;
80021;1961;;12;7637;;;;1175406;345787,4525;0,294185543;11,14836911;
80021;1962;;11;6488;;;;976080;315678,9241;0,323415011;9,257822503;
80021;1963;;11;6488;;;;857609;329645,3883;0,384377249;8,134161031;
80021;1964;;13;8464;;;;756723;314354,9044;0,415416083;7,177287946;
80021;1965;;12;8358;;;;676031;308068,974;0,455702437;6,411948821;
80021;1966;;9;6861;;;;674462;324574,0193;0,48123396;5,721209962;
80021;1967;;10;7711;;;;641801;318684,1516;0,496546673;5,444158863;
80021;1968;;10;7711;;;;649633;343788,9984;0,529204949;5,510594802;
80021;1969;;10;7711;;;;623862;370092,5518;0,593228233;5,291989007;
80021;1970;;8;6116;;;;715447;490709,6044;0,685878345;6,068870453;
80021;1971;;8;6116;;;;715911;533011,6151;0,744522175;5,445183912;
80021;1972;;8;6046;;;;714537;602866,4989;0,843716279;5,434733335;
80021;1973;;11;5819;;;;650575;606724,2213;0,932596889;4,948241504;
80021;1974;;11;5819;;;;723275;835191,0262;1,154735096;5,501194134;
80021;1975;;12;5735;;;;824186;1107566,959;1,343831319;6,268718245;
80021;1976;;12;5735;;;;792967;1240950,245;1,564945635;6,031268064;
80021;1977;;12;5735;;;;718727;1202154,105;1,672615756;5,46660227;
80021;1978;;12;5735;;;;742081;1383158,957;1,863892159;5,650420309;
80021;1979;;14;5366;;;;696949;1414772,615;2,029951424;5,30677215;
80021;1980;;16;5265;;;;777131;1680561,836;2,16252065;5,917301191;
80021;1981;;15;4522;;;;875978;2135504,157;2,437851358;6,669950964;
80021;1982;;15;4462;;;;944568;2574972,14;2,726084453;7,192215149;
80021;1983;;15;4395;;;;931213;2692468,866;2,891356613;7,0905263;
80021;1984;;17;4354;;;;883707;2742102,76;3,102954667;6,728801815;
80021;1985;;17;4354;;;;800773;2602493,609;3,249976721;6,097318247;
80021;1986;;16;4108;;;;729371;2828721,736;3,878302999;5,530901177;
80021;1987;;16;4108;;;;536615;2221862,622;4,140515308;4,069211053;
80021;1988;;16;4108;;;;509820;2178535,27;4,273145953;3,866021597;
80021;1989;;16;4107;;;;542483;2345400,366;4,323454129;4,113708748;
80021;1990;;16;4107;;;;552500;2532738,426;4,584141948;4,18966877;
80021;1991;;16;4107;;;;539072;2582948,724;4,791472612;4,087842757;
80021;1992;3;14;2807;;;21288;574680;2855780,638;4,969340569;4,357862169;13,64634343
80021;1993;4;15;3037;;;21833;679670;3422185,296;5,035068924;5,154012982;15,42499122
80021;1994;4;15;3037;;;22329;609068;3096006,293;5,083186595;4,618630187;13,55008377
80021;1995;4;15;3037;;;21087;594496;3253810,082;5,473224516;4,387391975;13,88187785
80021;1996;4;15;3037;;;21817;617944;3438583,017;5,564554421;4,560438668;13,83385999
80021;1997;4;15;3037;;;21534;676921;3879997,469;5,73183203;4,995690069;15,47426971
80021;1998;4;15;3037;;;20502;761553;4449071,357;5,842103382;5,620275865;18,74901676
80021;1999;4;15;3037;;;20758;635531;3721412,227;5,855595127;4,690231068;15,19671432
80021;2000;5;16;3291;;;20222;624808;3713554,547;5,943513122;4,611095121;15,1011508
80021;2001;4;14;2930;;;16225;544359;3268644,743;6,004575553;4,017379946;16,12980553
80021;2002;4;14;2930;;2;20283;653734;4040257,93;6,18027811;4,82456956;15,93545028
80021;2003;4;14;2930;;2;19680;572988;3690212,61;6,440296498;4,276093673;14,30324513
80021;2004;4;14;2930;;2;20713;665079;4342980,16;6,530021486;4,963350199;15,67974957
80021;2005;3;14;3124;1;2;20125;632383;4109652,07;6,498675755;4,719346557;14,01147536
80021;2006;3;14;3124;1;2;22175;788422;5158339,26;6,542612028;5,940177959;16,11374795
80021;2007;3;14;3124;1;2;22062;752783;4902617,85;6,512657499;5,672861137;15,45264462
80021;2008;3;14;3124;1;2;22794;843909;5564926,58;6,594225894;6,351197375;16,65100698
80021;2009;3;14;3124;1;2;22108;859262;5779491,8;6,726111244;6,466742929;17,5484759
80021;2010;3;14;3124;1;2;21711;881002;6277116,78;7,124974495;6,630356578;18,54800797
80021;2011;3;14;3124;1;2;26054;940451;6667461,41;7,089642533;7,077765402;16,36132347
80021;2012;3;14;3124;1;2;26759;899910;6425232,52;7,139861231;6,772656803;15,46811719
80021;2013;3;14;3124;1;2;25922;824714;5892710,98;7,145156964;6,20673721;14,53224652
80021;2014;3;14;3124;1;2;26412;926071;6584926,21;7,110606217;6,969542574;15,92723908
80021;2015;3;14;3124;1;2;26023;905544;6485002,73;7,161444093;6,815057874;15,87826565
80021;2016;3;14;3124;1;2;25500;907129;6540700,53;7,210331199;6,826986468;16,17652697
80021;2017;3;14;3124;1;2;25948;855974;6244906,46;7,29567307;6,441997682;15,19449275
80021;2018;3;14;3124;1;2;26456;824772;5902224,66;7,15618942;6,207173713;14,23782498
80021;2019;3;14;3111;1;2;24034;830454;6338957,25;7,633122665;6,24993603;15,58610179
80021;2020;3;14;3111;1;2;11755;265173;1933297,93;7,290704295;1,995672592;10,15423603
49007;1960;;15;9032;;;;1430189;393486,4633;0,275128996;12,40697301;
49007;1961;;15;9033;;;;1428506;400510,5518;0,280370227;12,39237289;
49007;1962;;15;9033;;;;1359636;422132,091;0,310474341;11,79492162;
49007;1963;;15;9078;;;;1302766;455562,0262;0,349688299;11,30157105;
49007;1964;;15;9081;;;;1164069;416244,9673;0,357577573;10,09836649;
49007;1965;;15;9081;;;;1110297;432754,2811;0,389764433;9,631891249;
49007;1966;;13;7849;;;;1007673;432441,6082;0,42914875;7,838336302;
49007;1967;;13;8263;;;;926684;433887,4347;0,468215092;7,208351159;
49007;1968;;13;8263;;;;928654;450783,3593;0,485415838;7,223675101;
49007;1969;;13;8260;;;;855087;473693,7025;0,553971353;6,651423104;
49007;1970;;11;7051;;;;882918;521514,9774;0,590672041;6,867910732;
49007;1971;;11;6947;;;;828166;540204,3122;0,652289894;6,019041943;
49007;1972;;13;7430;;;;885717;654717,0013;0,739194349;6,437317848;
49007;1973;;12;6710;;;;888127;752677,8432;0,847488978;6,454833528;
49007;1974;;12;6710;;;;878445;862678,8036;0,982052153;6,384465554;
49007;1975;;17;7727;;;;831760;977652,9559;1,175402707;6,045162838;
49007;1976;;19;7978;;;;1020474;1530492,395;1,499785781;7,41672057;
49007;1977;;18;7488;;;;976948;1632775,167;1,671302021;7,100377205;
49007;1978;;16;6013;;;;1065577;1949477,024;1,829503662;7,832936385;
49007;1979;;15;4872;;;;1045503;2080939,299;1,990371428;7,685374675;
49007;1980;;17;5401;;;;1053830;2282117,273;2,165545935;7,746585513;
49007;1981;;17;5401;;;;1123123;2803113,466;2,495820552;8,255950543;
49007;1982;;21;5913;;;;1236848;3365506,885;2,721035152;9,091930196;
49007;1983;;20;5689;;;;1187326;3526843,985;2,970409125;8,727899557;
49007;1984;;21;5510;;;;1143643;3579235,834;3,129679309;8,40679075;
49007;1985;;24;4946;;;;1019502;3359443,988;3,295181361;7,494244255;
49007;1986;;23;4746;;;;1108773;4413408,658;3,98044384;7,841171395;
49007;1987;;23;4749;;;;911639;3830246,623;4,201494915;6,447052417;
49007;1988;;22;4626;;;;851418;3778415,045;4,437790892;6,021173376;
49007;1989;;22;4626;;;;814983;3808058,905;4,672562378;5,763507397;
49007;1990;;22;4626;;;;807292;3870578,925;4,794521592;5,70911714;
49007;1991;;21;4147;;;;768304;3875738,708;5,04453798;5,433396509;
49007;1992;4;21;4147;;;27568;778308;4024756,501;5,171161675;5,504144154;14,93845221
49007;1993;4;21;4147;;;27832;881663;4622899,977;5,243386619;6,235064072;16,49646856
49007;1994;4;21;4147;;;30670;863752;4642440,739;5,374738049;6,108398631;14,45615365
49007;1995;4;21;4147;;;31416;878311;4812379,775;5,479129574;5,805901678;14,36866123
49007;1996;4;21;4171;;;32747;927362;5157366,718;5,561330654;6,130143642;14,23373069
49007;1997;4;21;4171;;;32236;948944;5382597,03;5,672196705;6,272807197;14,96481641
49007;1998;4;21;4171;;;30710;1066840;6196529,955;5,808302984;7,052135458;17,90344251
49007;1999;4;21;4171;;;31815;938755;5492937,342;5,851300224;6,205454822;15,06035984
49007;2000;4;27;5345;1;;30458;928469;5532707,937;5,958958174;6,137461247;14,87700782
49007;2001;3;22;4851;1;;33568;1247610;7456990,641;5,977020576;8,247079899;16,88236982
49007;2002;3;22;4851;1;1;34757;1270453;7769953,17;6,115891867;8,398079046;16,98417986
49007;2003;3;22;4851;1;1;33914;1207714;7527365;6,232738049;8,198730525;16,77948728
49007;2004;3;22;4838;1;1;34152;1361065;8533498,3;6,269721358;9,239774617;18,88946885
49007;2005;3;22;4665;1;1;34418;1209704;7591399,27;6,275418838;8,21223991;17,22627795
49007;2006;3;24;4823;1;1;35130;1300307;8208025,33;6,312374947;8,725897045;18,23717087
49007;2007;3;24;4823;1;1;36901;1231137;7729737,02;6,278535224;8,200746045;17,1879677
49007;2008;3;24;4823;1;1;36822;1248702;7992749,3;6,400846079;8,241169483;17,41335347
49007;2009;3;24;4823;1;1;38047;1283502;8481385,82;6,608003587;8,470842133;17,06051335
49007;2010;3;24;4823;1;1;38223;1334148;9328591,33;6,992171281;8,805095037;17,76664489
49007;2011;3;24;4823;1;1;39162;1371185;9437451,73;6,882697616;9,049531415;17,7211527
49007;2012;3;24;4823;1;1;39842;1302652;9084736,99;6,974032197;8,597228089;16,62735495
49007;2013;3;24;4823;1;1;38803;1216936;8464045,4;6,95520997;8,031520591;16,28867241
49007;2014;2;19;3408;1;1;35296;1267469;8694083,05;6,859404885;8,365027719;19,827609
49007;2015;2;19;3408;1;1;35627;1191273;8284250,3;6,954115723;7,862150211;18,74865142
49007;2016;2;19;3408;1;1;35081;1065711;7204318,54;6,760105263;7,033467529;16,99803752
49007;2017;2;19;3333;1;1;34457;1041945;6806595,99;6,532586643;6,876616948;17,56948279
49007;2018;2;19;3333;1;1;33816;985281;6652003,83;6,751377353;6,502646515;16,85019303
49007;2019;2;19;3333;1;1;34708;1033564;7373039,04;7,133606666;6,821304118;17,20959708
49007;2020;2;19;3333;1;1;16729;353398;2418668,12;6,844034545;2,332352165;12,37493246
74010;1960;;5;3127;;;;685457;226012,6807;0,329725542;15,84688475;
74010;1961;;5;3125;;;;674243;227331,5172;0,337165558;15,58763149;
74010;1962;;6;3901;;;;616594;275584,5276;0,446946496;14,25486071;
74010;1963;;6;3901;;;;671279;336904,2483;0,501884087;15,51910762;
74010;1964;;6;3901;;;;611236;345331,1726;0,564971914;14,13099064;
74010;1965;;6;3901;;;;580027;369178,315;0,636484707;13,40947867;
74010;1966;;6;3898;;;;507308;330344,5195;0,651171516;9,311137215;
74010;1967;;6;3898;;;;448537;316604,747;0,705860937;8,232453564;
74010;1968;;6;3898;;;;458723;312352,1816;0,680916766;8,419407532;
74010;1969;;6;3898;;;;458275;338249,306;0,738092425;8,411184935;
74010;1970;;6;3898;;;;518463;394996,3184;0,761860187;9,515876221;
74010;1971;;7;4108;;;;494375;399442,3415;0,807974395;9,281945853;
74010;1972;;7;4108;;;;529256;468189,3783;0,884617989;9,936840524;
74010;1973;;8;4122;;;;500448;509718,0151;1,018523433;9,395967106;
74010;1974;;9;4272;;;;533641;628560,5611;1,177871567;10,01916939;
74010;1975;;10;4606;;;;549028;754153,7021;1,373616104;10,30806203;
74010;1976;;11;3885;;;;566374;856303,9955;1,511905553;10,63373512;
74010;1977;;11;3297;;;;563533;921493,1771;1,635207126;10,58039503;
74010;1978;;15;3823;;;;652763;1165582,043;1,785612914;13,06440508;
74010;1979;;16;3904;;;;719620;1415444;1,966932548;14,40248174;
74010;1980;;17;4057;;;;720757;1534819,813;2,129455299;14,42523767;
74010;1981;;18;4850;;;;767840;1840260,871;2,396672316;15,36755729;
74010;1982;;18;4800;;;;821358;2178730,161;2,652595045;16,43866707;
74010;1983;;19;4932;;;;786358;2211097,221;2,811820089;15,73817672;
74010;1984;;20;4948;;;;794910;2365982,679;2,976415794;15,90933654;
74010;1985;;20;4924;;;;770356;2395066,445;3,109038477;15,41791254;
74010;1986;;19;4549;;;;785329;2543445,988;3,238701217;15,8192128;
74010;1987;;19;4559;;;;694228;2454572,937;3,535687032;13,98412698;
74010;1988;;19;4559;;;;591991;2210679,206;3,734312187;11,92472404;
74010;1989;;19;4559;;;;579279;2307910,732;3,984109094;11,66866087;
74010;1990;;19;4547;;;;592963;2420008,324;4,081213033;11,94430344;
74010;1991;;19;4547;;;;545133;2395005,618;4,393433562;10,98084361;
74010;1992;9;19;4516;;;15997;515127;2646977,927;5,138495802;10,37642011;15,76726158
74010;1993;9;19;4516;;;16235;549738;2828135,686;5,144515543;11,07360406;16,69249163
74010;1994;8;18;4184;;;15986;518565;2485029,202;4,792126737;10,44567319;16,26539412
74010;1995;8;18;4184;;;16516;529853;2715016,99;5,124094778;10,52381425;16,22424949
74010;1996;11;21;4994;;;17008;594512;3017174,906;5,075044585;11,80805593;17,46140139
74010;1997;11;21;4994;;;17163;618597;3103262,561;5,016614309;12,28642647;17,89680558
74010;1998;12;22;5057;;;16517;623695;3220396,154;5,163415057;12,38768174;18,85140608
74010;1999;11;21;4970;;;16386;556514;2871913,403;5,16054116;11,05334869;16,88603292
74010;2000;12;22;5449;;;14689;515482;2759399,168;5,353046601;10,23838087;16,5700289
74010;2001;12;31;6860;1;;25838;852345;4866421,503;5,709450402;16,92907365;16,94146648
74010;2002;9;24;5394;1;5;25374;902420;5172083,21;5,731348164;17,92365139;18,82307102
74010;2003;8;23;5328;1;5;25318;820703;4780465,1;5,824841752;16,33109802;17,11181835
74010;2004;7;20;4500;1;5;22115;907464;5453398,5;6,009492939;18,05754766;22,87089943
74010;2005;7;20;4396;1;4;23602;796094;4943615,2;6,209838537;15,84140566;19,72493897
74010;2006;7;20;4396;1;5;24461;869063;5414831,51;6,230654751;17,0595175;20,67443246
74010;2007;7;20;4396;1;5;24280;810665;5091864,6;6,28109589;15,58102212;19,42646441
74010;2008;7;20;4396;1;5;24264;833185;5418507,2;6,503366239;6,628677582;19,82683334
74010;2009;7;20;4396;1;5;24167;879086;5778612,1;6,573432065;6,9938581;21,12350177
74010;2010;7;20;4396;1;5;24109;910791;6238831,4;6,849904534;7,246097666;22,01250094
74010;2011;7;20;4396;1;4;24527;899518;6165458,3;6,854180016;7,156411603;21,08970271
74010;2012;7;20;4396;1;4;24675;878276;6061247,9;6,901301983;6,987413878;20,70506162
74010;2013;7;20;4396;1;4;25556;850484;5961079,39;7,009043545;6,766305472;19,464491
74010;2014;7;19;4108;1;4;25832;921896;6430066,66;6,974828679;7,334447149;20,76796057
74010;2015;7;19;4108;1;4;26119;867894;6284444,7;7,241027937;6,904816459;19,41986147
74010;2016;7;19;4108;1;4;26716;878641;6422139,8;7,309173826;6,990317756;19,18130685
74010;2017;7;20;4396;1;4;27716;861748;6385566,35;7,410015863;6,855919933;18,15079082
74010;2018;7;20;4396;1;5;27671;839064;6149278,01;7,328735365;6,675449902;17,56610549
74010;2019;7;20;4396;1;5;28264;898258;6769442,32;7,536189291;7,146387258;18,51812988
74010;2020;6;18;3208;1;5;14078;283122;2045109,07;7,223419833;2,252470285;11,79679424
6004;1960;;5;2869;;;;395438;148946,1962;0,376661313;11,15827196;
6004;1961;;5;2869;;;;369882;139267,9703;0,376519999;10,43714552;
6004;1962;;5;2869;;;;347222;136867,2032;0,394177797;9,797736956;
6004;1963;;5;2869;;;;315495;136163,651;0,43158735;8,902480318;
6004;1964;;5;2854;;;;301481;143178,4401;0,47491696;8,507040266;
6004;1965;;5;2854;;;;321703;158099,5401;0,49144565;9,077654561;
6004;1966;;6;3162;;;;262257;150498,4321;0,573858589;5,515742318;
6004;1967;;6;3162;;;;256482;163422,7548;0,637170464;5,394283551;
6004;1968;;6;2979;;;;201322;131903,7681;0,655188047;4,234168297;
6004;1969;;6;2979;;;;159863;112528,2602;0,703904345;3,362210024;
6004;1970;;4;2171;;;;140655;107627,7866;0,765189908;2,958230803;
6004;1971;;4;2120;;;;118290;95228,65066;0,805043965;2,113831308;
6004;1972;;4;2120;;;;123696;102418,9086;0,827988848;2,210436026;
6004;1973;;4;2120;;;;119183;102053,3358;0,856274266;2,129789135;
6004;1974;;4;2120;;;;111007;106356,0569;0,958102254;1,983684775;
6004;1975;;4;1522;;;;113070;119783,0041;1,059370338;2,020550393;
6004;1976;;4;1516;;;;108005;131219,272;1,214937012;1,930039314;
6004;1977;;4;1516;;;;100146;138971,457;1,387688544;1,789599714;
6004;1978;;6;1436;;;;122229;209645,7542;1,715188329;1,944494822;
6004;1979;;6;1536;;;;150410;299383,9535;1,990452453;2,392815667;
6004;1980;;6;1536;;;;145888;309785,55;2,123447782;2,320876883;
6004;1981;;5;1129;;;;141063;335422,9012;2,377823392;2,244117787;
6004;1982;;5;1129;;;;136014;376295,0925;2,766590884;2,163795161;
6004;1983;;5;1129;;;;130252;394946,4675;3,032172001;2,072129687;
6004;1984;;5;1129;;;;108082;342899,9157;3,172590401;1,719435562;
6004;1985;;5;1129;;;;101743;349983,3068;3,439876029;1,618590814;
6004;1986;;4;729;;;;93846;398156,309;4,24265615;1,340561388;
6004;1987;;3;457;;;;69613;322087,3548;4,626827673;0,9944004;
6004;1988;;3;457;;;;66074;318807,803;4,825011396;0,943846868;
6004;1989;;3;457;;;;77697;414213,7503;5,331142133;1,109877866;
6004;1990;;3;457;;;;93274;507210,622;5,437856445;1,332390544;
6004;1991;;3;457;;;;87063;494672,3657;5,681774872;1,243668309;
6004;1992;1;3;457;;;2505;94868;558090,5456;5,882811333;1,355160346;24,60295231
6004;1993;1;3;457;;;3658;114758;682443,6663;5,9468069;1,639282908;20,27834618
6004;1994;1;3;457;;;3152;95433;585748,4561;6,137797786;1,363231198;19,75000259
